"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-09-17 19:23:19 +02:00"

Year,"Country / territory of asylum/residence",Origin,"Refugees (incl. refugee-like situations)"
2010,Rwanda,Eritrea,1
2010,Rwanda,Ethiopia,5
2010,Rwanda,Kenya,
2010,Rwanda,Sudan,1
2010,Rwanda,Somalia,8
2010,Rwanda,Chad,7
2010,Rwanda,Uganda,5
2010,"Saudi Arabia",Afghanistan,
2010,"Saudi Arabia",China,14
2010,"Saudi Arabia",Egypt,
2010,"Saudi Arabia",Eritrea,379
2010,"Saudi Arabia",Ethiopia,9
2010,"Saudi Arabia",Iraq,39
2010,"Saudi Arabia",Liberia,27
2010,"Saudi Arabia",Myanmar,1
2010,"Saudi Arabia",Palestinian,25
2010,"Saudi Arabia","Russian Federation",2
2010,"Saudi Arabia","Saudi Arabia",
2010,"Saudi Arabia",Sudan,38
2010,"Saudi Arabia",Somalia,20
2010,"Saudi Arabia","Syrian Arab Rep.",14
2010,"Saudi Arabia",Chad,1
2010,"Saudi Arabia",Tunisia,6
2010,"Saudi Arabia",Uganda,
2010,"Saudi Arabia",Uzbekistan,7
2010,Sudan,Burundi,2
2010,Sudan,"Central African Rep.",3686
2010,Sudan,"Côte d'Ivoire",
2010,Sudan,Cameroon,
2010,Sudan,"Dem. Rep. of the Congo",20980
2010,Sudan,Eritrea,103798
2010,Sudan,Ethiopia,9101
2010,Sudan,Guinea,
2010,Sudan,Kenya,1
2010,Sudan,Liberia,
2010,Sudan,Mali,
2010,Sudan,Niger,
2010,Sudan,Nigeria,
2010,Sudan,Palestinian,
2010,Sudan,Sudan,
2010,Sudan,"Sierra Leone",
2010,Sudan,Somalia,86
2010,Sudan,Chad,39578
2010,Sudan,Togo,
2010,Sudan,Uganda,952
2010,Sudan,Various/Unknown,124
2010,Senegal,Angola,1
2010,Senegal,Burundi,51
2010,Senegal,Benin,
2010,Senegal,"Burkina Faso",
2010,Senegal,"Central African Rep.",
2010,Senegal,"Côte d'Ivoire",58
2010,Senegal,Cameroon,11
2010,Senegal,"Dem. Rep. of the Congo",20
2010,Senegal,Congo,19
2010,Senegal,Cuba,
2010,Senegal,Algeria,9
2010,Senegal,Eritrea,
2010,Senegal,Ethiopia,1
2010,Senegal,Gabon,
2010,Senegal,Ghana,1
2010,Senegal,Guinea,12
2010,Senegal,Gambia,
2010,Senegal,Guinea-Bissau,
2010,Senegal,India,
2010,Senegal,Liberia,233
2010,Senegal,"Sri Lanka",
2010,Senegal,Mali,
2010,Senegal,Mauritania,19937
2010,Senegal,Niger,
2010,Senegal,Nigeria,7
2010,Senegal,Nepal,
2010,Senegal,Rwanda,286
2010,Senegal,Sudan,
2010,Senegal,"Sierra Leone",
2010,Senegal,Somalia,3
2010,Senegal,Chad,22
2010,Senegal,Togo,1
2010,Senegal,"United Rep. of Tanzania",
2010,Senegal,Various/Unknown,
2010,Singapore,China,2
2010,Singapore,Myanmar,5
2010,"Sierra Leone","Côte d'Ivoire",16
2010,"Sierra Leone",Ghana,
2010,"Sierra Leone",Guinea,
2010,"Sierra Leone","Equatorial Guinea",3
2010,"Sierra Leone",Iraq,
2010,"Sierra Leone",Liberia,8341
2010,"Sierra Leone",Mali,
2010,"Sierra Leone",Mauritania,1
2010,"Sierra Leone",Nigeria,
2010,"Sierra Leone",Rwanda,
2010,"Sierra Leone",Sudan,
2010,"Sierra Leone",Chad,1
2010,"Sierra Leone","Viet Nam",1
2010,"El Salvador",Colombia,3
2010,"El Salvador",Honduras,7
2010,"El Salvador","Iran (Islamic Rep. of)",1
2010,"El Salvador",Nicaragua,27
2010,Somalia,Bangladesh,4
2010,Somalia,"Dem. Rep. of the Congo",4
2010,Somalia,Eritrea,37
2010,Somalia,Ethiopia,1882
2010,Somalia,Kenya,
2010,Somalia,Sudan,2
2010,Somalia,Somalia,
2010,Somalia,"United Rep. of Tanzania",
2010,Somalia,Uganda,2
2010,Somalia,Various/Unknown,1
2010,Somalia,Yemen,5
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Afghanistan,
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Albania,
2010,"Serbia and Kosovo (S/RES/1244 (1999))","Bosnia and Herzegovina",21047
2010,"Serbia and Kosovo (S/RES/1244 (1999))","Côte d'Ivoire",
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Cameroon,2
2010,"Serbia and Kosovo (S/RES/1244 (1999))","Dem. Rep. of the Congo",
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Cuba,1
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Ecuador,
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Ethiopia,1
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Georgia,
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Croatia,52483
2010,"Serbia and Kosovo (S/RES/1244 (1999))","Iran (Islamic Rep. of)",
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Iraq,32
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Morocco,
2010,"Serbia and Kosovo (S/RES/1244 (1999))","The former Yugoslav Republic of Macedonia",37
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Nigeria,
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Pakistan,
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Palestinian,
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Sudan,
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Somalia,1
2010,"Serbia and Kosovo (S/RES/1244 (1999))","Serbia and Kosovo (S/RES/1244 (1999))",
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Tunisia,
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Turkey,4
2010,"Serbia and Kosovo (S/RES/1244 (1999))",Uzbekistan,
2010,Suriname,Guinea,
2010,Suriname,Haiti,
2010,Suriname,Indonesia,
2010,Suriname,Liberia,
2010,Suriname,"Sierra Leone",1
2010,Suriname,"United Rep. of Tanzania",
2010,Slovakia,Afghanistan,135
2010,Slovakia,Angola,1
2010,Slovakia,Armenia,10
2010,Slovakia,Burundi,1
2010,Slovakia,Benin,1
2010,Slovakia,Bangladesh,1
2010,Slovakia,"Bosnia and Herzegovina",1
2010,Slovakia,China,3
2010,Slovakia,"Côte d'Ivoire",3
2010,Slovakia,Cameroon,3
2010,Slovakia,"Dem. Rep. of the Congo",8
2010,Slovakia,Congo,7
2010,Slovakia,Cuba,21
2010,Slovakia,Algeria,2
2010,Slovakia,Egypt,2
2010,Slovakia,"Iran (Islamic Rep. of)",31
2010,Slovakia,Iraq,92
2010,Slovakia,Kuwait,1
2010,Slovakia,Libya,1
2010,Slovakia,Nigeria,1
2010,Slovakia,Pakistan,5
2010,Slovakia,Palestinian,8
2010,Slovakia,"Russian Federation",14
2010,Slovakia,Sudan,1
2010,Slovakia,Senegal,1
2010,Slovakia,Somalia,37
2010,Slovakia,"Serbia and Kosovo (S/RES/1244 (1999))",15
2010,Slovakia,Slovakia,
2010,Slovakia,"Syrian Arab Rep.",22
2010,Slovakia,Turkey,1
2010,Slovakia,Ukraine,17
2010,Slovakia,Uzbekistan,3
2010,Slovakia,"Viet Nam",1
2010,Slovakia,Stateless,9
2010,Slovakia,Various/Unknown,1
2010,Slovakia,Yemen,1
2010,Slovenia,Afghanistan,6
2010,Slovenia,Albania,1
2010,Slovenia,Burundi,1
2010,Slovenia,"Bosnia and Herzegovina",142
2010,Slovenia,Belarus,
2010,Slovenia,Cameroon,3
2010,Slovenia,"Dem. Rep. of the Congo",3
2010,Slovenia,Algeria,
2010,Slovenia,Eritrea,3
2010,Slovenia,"Western Sahara",
2010,Slovenia,Ethiopia,1
2010,Slovenia,Georgia,1
2010,Slovenia,Ghana,
2010,Slovenia,Guinea,
2010,Slovenia,Croatia,
2010,Slovenia,India,
2010,Slovenia,"Iran (Islamic Rep. of)",4
2010,Slovenia,Iraq,9
2010,Slovenia,Kazakhstan,5
2010,Slovenia,Kyrgyzstan,
2010,Slovenia,Liberia,13
2010,Slovenia,"Sri Lanka",1
2010,Slovenia,Morocco,
2010,Slovenia,"The former Yugoslav Republic of Macedonia",2
2010,Slovenia,Mongolia,
2010,Slovenia,Nigeria,3
2010,Slovenia,Pakistan,
2010,Slovenia,Palestinian,
2010,Slovenia,"Russian Federation",1
2010,Slovenia,Sudan,89
2010,Slovenia,"Sierra Leone",7
2010,Slovenia,Somalia,9
2010,Slovenia,"Serbia and Kosovo (S/RES/1244 (1999))",5
2010,Slovenia,Slovenia,
2010,Slovenia,Tajikistan,
2010,Slovenia,Turkey,
2010,Slovenia,Uzbekistan,5
2010,Sweden,Afghanistan,4150
2010,Sweden,Angola,108
2010,Sweden,Albania,166
2010,Sweden,Argentina,4
2010,Sweden,Armenia,599
2010,Sweden,Australia,1
2010,Sweden,Azerbaijan,781
2010,Sweden,Burundi,1292
2010,Sweden,Belgium,15
2010,Sweden,Benin,5
2010,Sweden,"Burkina Faso",3
2010,Sweden,Bangladesh,285
2010,Sweden,Bulgaria,29
2010,Sweden,"Bosnia and Herzegovina",2341
2010,Sweden,Belarus,209
2010,Sweden,"Bolivia (Plurinational State of)",49
2010,Sweden,Brazil,1
2010,Sweden,Bhutan,9
2010,Sweden,Botswana,
2010,Sweden,Canada,1
2010,Sweden,Chile,42
2010,Sweden,China,148
2010,Sweden,"Côte d'Ivoire",46
2010,Sweden,Cameroon,58
2010,Sweden,"Dem. Rep. of the Congo",240
2010,Sweden,Congo,52
2010,Sweden,Colombia,186
2010,Sweden,Cuba,91
2010,Sweden,"Czech Rep.",1
2010,Sweden,Germany,5
2010,Sweden,Djibouti,
2010,Sweden,Denmark,1
2010,Sweden,Algeria,86
2010,Sweden,Ecuador,60
2010,Sweden,Egypt,112
2010,Sweden,Eritrea,3921
2010,Sweden,Spain,1
2010,Sweden,Estonia,8
2010,Sweden,Ethiopia,326
2010,Sweden,France,
2010,Sweden,"United Kingdom",4
2010,Sweden,Georgia,173
2010,Sweden,Ghana,8
2010,Sweden,Guinea,46
2010,Sweden,Gambia,27
2010,Sweden,Guinea-Bissau,4
2010,Sweden,"Equatorial Guinea",3
2010,Sweden,Greece,3
2010,Sweden,Guatemala,7
2010,Sweden,Honduras,16
2010,Sweden,Croatia,84
2010,Sweden,Haiti,
2010,Sweden,Hungary,1
2010,Sweden,Indonesia,6
2010,Sweden,India,58
2010,Sweden,"Iran (Islamic Rep. of)",2360
2010,Sweden,Iraq,29013
2010,Sweden,Israel,32
2010,Sweden,Italy,2
2010,Sweden,Jamaica,
2010,Sweden,Jordan,328
2010,Sweden,Kazakhstan,377
2010,Sweden,Kenya,54
2010,Sweden,Kyrgyzstan,150
2010,Sweden,Cambodia,7
2010,Sweden,Kiribati,31
2010,Sweden,"Rep. of Korea",11
2010,Sweden,Kuwait,5
2010,Sweden,"Lao People's Dem. Rep.",7
2010,Sweden,Lebanon,454
2010,Sweden,Liberia,31
2010,Sweden,Libya,213
2010,Sweden,"Sri Lanka",47
2010,Sweden,Lithuania,12
2010,Sweden,Latvia,14
2010,Sweden,Morocco,55
2010,Sweden,"Rep. of Moldova",16
2010,Sweden,Madagascar,
2010,Sweden,Mexico,
2010,Sweden,"The former Yugoslav Republic of Macedonia",130
2010,Sweden,Mali,5
2010,Sweden,Myanmar,46
2010,Sweden,Montenegro,42
2010,Sweden,Mongolia,125
2010,Sweden,Mozambique,1
2010,Sweden,Mauritania,9
2010,Sweden,Malawi,
2010,Sweden,Malaysia,5
2010,Sweden,Niger,2
2010,Sweden,Nigeria,124
2010,Sweden,Nicaragua,7
2010,Sweden,Netherlands,4
2010,Sweden,Norway,2
2010,Sweden,Nepal,19
2010,Sweden,Pakistan,186
2010,Sweden,Panama,
2010,Sweden,Peru,82
2010,Sweden,Philippines,38
2010,Sweden,Poland,14
2010,Sweden,"Dem. People's Rep. of Korea",8
2010,Sweden,Paraguay,
2010,Sweden,Romania,38
2010,Sweden,"Russian Federation",1739
2010,Sweden,Rwanda,48
2010,Sweden,"Saudi Arabia",3
2010,Sweden,Sudan,209
2010,Sweden,Senegal,5
2010,Sweden,Singapore,2
2010,Sweden,"Sierra Leone",42
2010,Sweden,"El Salvador",29
2010,Sweden,Somalia,15238
2010,Sweden,"Serbia and Kosovo (S/RES/1244 (1999))",6848
2010,Sweden,Slovakia,6
2010,Sweden,Slovenia,1
2010,Sweden,Sweden,
2010,Sweden,"Syrian Arab Rep.",1169
2010,Sweden,Chad,8
2010,Sweden,Togo,13
2010,Sweden,Thailand,18
2010,Sweden,Tajikistan,45
2010,Sweden,Turkmenistan,62
2010,Sweden,Tunisia,47
2010,Sweden,Turkey,627
2010,Sweden,"United Rep. of Tanzania",14
2010,Sweden,Uganda,66
2010,Sweden,Ukraine,140
2010,Sweden,Uruguay,2
2010,Sweden,"United States of America",11
2010,Sweden,Uzbekistan,1413
2010,Sweden,"Venezuela (Bolivarian Republic of)",6
2010,Sweden,"Viet Nam",103
2010,Sweden,Vanuatu,
2010,Sweden,Stateless,3858
2010,Sweden,Various/Unknown,666
2010,Sweden,Yemen,178
2010,Sweden,"South Africa",
2010,Sweden,Zambia,2
2010,Sweden,Zimbabwe,33
2010,Swaziland,Angola,95
2010,Swaziland,Burundi,170
2010,Swaziland,"Dem. Rep. of the Congo",126
2010,Swaziland,Congo,56
2010,Swaziland,Ethiopia,24
2010,Swaziland,Kenya,1
2010,Swaziland,Liberia,36
2010,Swaziland,"Sri Lanka",17
2010,Swaziland,Nigeria,1
2010,Swaziland,Rwanda,108
2010,Swaziland,"Sierra Leone",13
2010,Swaziland,Somalia,69
2010,Swaziland,Uganda,43
2010,"Sint Maarten (Dutch part)",Guyana,1
2010,"Sint Maarten (Dutch part)","Iran (Islamic Rep. of)",
2010,"Syrian Arab Rep.",Afghanistan,1611
2010,"Syrian Arab Rep.","United Arab Emirates",
2010,"Syrian Arab Rep.",Burundi,6
2010,"Syrian Arab Rep.","Burkina Faso",
2010,"Syrian Arab Rep.",Bulgaria,1
2010,"Syrian Arab Rep.","Bosnia and Herzegovina",
2010,"Syrian Arab Rep.","Côte d'Ivoire",3
2010,"Syrian Arab Rep.",Cameroon,2
2010,"Syrian Arab Rep.","Dem. Rep. of the Congo",9
2010,"Syrian Arab Rep.",Congo,
2010,"Syrian Arab Rep.",Colombia,
2010,"Syrian Arab Rep.",Djibouti,2
2010,"Syrian Arab Rep.",Algeria,1
2010,"Syrian Arab Rep.",Egypt,14
2010,"Syrian Arab Rep.",Eritrea,60
2010,"Syrian Arab Rep.",Ethiopia,7
2010,"Syrian Arab Rep.",Guinea,
2010,"Syrian Arab Rep.",Indonesia,
2010,"Syrian Arab Rep.",India,
2010,"Syrian Arab Rep.","Iran (Islamic Rep. of)",196
2010,"Syrian Arab Rep.",Iraq,1000000
2010,"Syrian Arab Rep.",Jordan,49
2010,"Syrian Arab Rep.",Kenya,
2010,"Syrian Arab Rep.",Kuwait,3
2010,"Syrian Arab Rep.",Lebanon,18
2010,"Syrian Arab Rep.",Libya,3
2010,"Syrian Arab Rep.",Morocco,4
2010,"Syrian Arab Rep.",Mauritania,1
2010,"Syrian Arab Rep.",Pakistan,11
2010,"Syrian Arab Rep.",Palestinian,33
2010,"Syrian Arab Rep.","Russian Federation",3
2010,"Syrian Arab Rep.","Saudi Arabia",4
2010,"Syrian Arab Rep.",Sudan,539
2010,"Syrian Arab Rep.","Sierra Leone",1
2010,"Syrian Arab Rep.",Somalia,2762
2010,"Syrian Arab Rep.","Syrian Arab Rep.",
2010,"Syrian Arab Rep.",Chad,1
2010,"Syrian Arab Rep.",Tunisia,2
2010,"Syrian Arab Rep.",Turkey,7
2010,"Syrian Arab Rep.",Uzbekistan,
2010,"Syrian Arab Rep.",Stateless,61
2010,"Syrian Arab Rep.",Yemen,58
2010,Chad,Afghanistan,1
2010,Chad,"Central African Rep.",69428
2010,Chad,"Côte d'Ivoire",3
2010,Chad,Cameroon,5
2010,Chad,"Dem. Rep. of the Congo",207
2010,Chad,Congo,6
2010,Chad,Ethiopia,1
2010,Chad,Guinea,1
2010,Chad,Liberia,2
2010,Chad,Morocco,
2010,Chad,Niger,1
2010,Chad,Nigeria,
2010,Chad,Rwanda,14
2010,Chad,Sudan,278257
2010,Chad,Senegal,
2010,Chad,Somalia,9
2010,Chad,"Syrian Arab Rep.",1
2010,Chad,Chad,
2010,Chad,Togo,1
2010,Chad,Yemen,2
2010,Togo,Burundi,9
2010,Togo,"Central African Rep.",11
2010,Togo,"Côte d'Ivoire",66
2010,Togo,Cameroon,
2010,Togo,"Dem. Rep. of the Congo",76
2010,Togo,Congo,20
2010,Togo,Ghana,13575
2010,Togo,Guinea,
2010,Togo,"Iran (Islamic Rep. of)",1
2010,Togo,Iraq,3
2010,Togo,Liberia,6
2010,Togo,"Sri Lanka",3
2010,Togo,Nigeria,18
2010,Togo,Rwanda,245
2010,Togo,Sudan,2
2010,Togo,"Sierra Leone",
2010,Togo,Somalia,1
2010,Togo,Chad,15
2010,Thailand,Afghanistan,1
2010,Thailand,Burundi,
2010,Thailand,Bangladesh,
2010,Thailand,China,61
2010,Thailand,"Côte d'Ivoire",15
2010,Thailand,Cameroon,
2010,Thailand,"Dem. Rep. of the Congo",15
2010,Thailand,Djibouti,
2010,Thailand,Algeria,
2010,Thailand,Egypt,
2010,Thailand,Ethiopia,2
2010,Thailand,Ghana,
2010,Thailand,Guinea,
2010,Thailand,Haiti,
2010,Thailand,India,
2010,Thailand,"Iran (Islamic Rep. of)",13
2010,Thailand,Iraq,76
2010,Thailand,Jordan,
2010,Thailand,Kenya,
2010,Thailand,Cambodia,30
2010,Thailand,Kuwait,
2010,Thailand,"Lao People's Dem. Rep.",149
2010,Thailand,Liberia,1
2010,Thailand,"Sri Lanka",350
2010,Thailand,Myanmar,95718
2010,Thailand,Nigeria,
2010,Thailand,Nepal,17
2010,Thailand,Pakistan,60
2010,Thailand,Palestinian,14
2010,Thailand,Rwanda,4
2010,Thailand,"Saudi Arabia",1
2010,Thailand,Sudan,1
2010,Thailand,"Sierra Leone",
2010,Thailand,Somalia,122
2010,Thailand,"Syrian Arab Rep.",
2010,Thailand,Chad,
2010,Thailand,Togo,1
2010,Thailand,Thailand,
2010,Thailand,Turkey,1
2010,Thailand,Uganda,
2010,Thailand,Uzbekistan,
2010,Thailand,"Viet Nam",21
2010,Thailand,Stateless,1
2010,Thailand,Yemen,
2010,Thailand,Zimbabwe,1
2010,Tajikistan,Afghanistan,3126
2010,Tajikistan,"Iran (Islamic Rep. of)",
2010,Tajikistan,Iraq,4
2010,Tajikistan,Kyrgyzstan,
2010,Tajikistan,"Sri Lanka",1
2010,Tajikistan,Tajikistan,
2010,Turkmenistan,Afghanistan,30
2010,Turkmenistan,Armenia,4
2010,Turkmenistan,Azerbaijan,24
2010,Turkmenistan,"Russian Federation",4
2010,Turkmenistan,Turkmenistan,
2010,Timor-Leste,"Côte d'Ivoire",1
2010,Timor-Leste,"Dem. Rep. of the Congo",
2010,Timor-Leste,Ethiopia,
2010,Timor-Leste,Indonesia,
2010,Timor-Leste,"Sri Lanka",
2010,Tonga,"Dem. Rep. of the Congo",
2010,Tonga,Philippines,
2010,Tonga,Stateless,
2010,"Trinidad and Tobago",Benin,
2010,"Trinidad and Tobago","Burkina Faso",
2010,"Trinidad and Tobago",Bangladesh,1
2010,"Trinidad and Tobago","Côte d'Ivoire",2
2010,"Trinidad and Tobago",Cameroon,1
2010,"Trinidad and Tobago",Colombia,5
2010,"Trinidad and Tobago",Cuba,1
2010,"Trinidad and Tobago",Ethiopia,
2010,"Trinidad and Tobago",Guinea,
2010,"Trinidad and Tobago",Gambia,2
2010,"Trinidad and Tobago",Guinea-Bissau,
2010,"Trinidad and Tobago",Haiti,5
2010,"Trinidad and Tobago","Iran (Islamic Rep. of)",4
2010,"Trinidad and Tobago",Kenya,1
2010,"Trinidad and Tobago",Liberia,3
2010,"Trinidad and Tobago","Sri Lanka",
2010,"Trinidad and Tobago",Mali,
2010,"Trinidad and Tobago",Malawi,
2010,"Trinidad and Tobago",Niger,
2010,"Trinidad and Tobago",Nigeria,
2010,"Trinidad and Tobago",Sudan,
2010,"Trinidad and Tobago",Senegal,2
2010,"Trinidad and Tobago","Sierra Leone",
2010,"Trinidad and Tobago",Somalia,2
2010,"Trinidad and Tobago",Togo,
2010,"Trinidad and Tobago",Yemen,
2010,"Trinidad and Tobago",Zimbabwe,
2010,Tunisia,Burundi,4
2010,Tunisia,Bulgaria,1
2010,Tunisia,"Central African Rep.",3
2010,Tunisia,"Côte d'Ivoire",15
2010,Tunisia,"Dem. Rep. of the Congo",
2010,Tunisia,Algeria,21
2010,Tunisia,Guinea,1
2010,Tunisia,"Iran (Islamic Rep. of)",6
2010,Tunisia,Iraq,6
2010,Tunisia,Oman,1
2010,Tunisia,Poland,1
2010,Tunisia,Palestinian,16
2010,Tunisia,"Russian Federation",2
2010,Tunisia,Rwanda,7
2010,Tunisia,"Syrian Arab Rep.",5
2010,Turkey,Afghanistan,1491
2010,Turkey,Angola,1
2010,Turkey,Azerbaijan,
2010,Turkey,"Burkina Faso",
2010,Turkey,Bangladesh,
2010,Turkey,China,5
2010,Turkey,"Côte d'Ivoire",3
2010,Turkey,Cameroon,
2010,Turkey,"Dem. Rep. of the Congo",12
2010,Turkey,Congo,
2010,Turkey,Cuba,1
2010,Turkey,Algeria,1
2010,Turkey,Egypt,6
2010,Turkey,Eritrea,50
2010,Turkey,"Western Sahara",
2010,Turkey,Ethiopia,21
2010,Turkey,Ghana,
2010,Turkey,Guinea,1
2010,Turkey,Gambia,
2010,Turkey,Guatemala,
2010,Turkey,India,
2010,Turkey,"Iran (Islamic Rep. of)",1911
2010,Turkey,Iraq,5277
2010,Turkey,Israel,
2010,Turkey,Jordan,4
2010,Turkey,Kazakhstan,
2010,Turkey,Kyrgyzstan,
2010,Turkey,Kuwait,
2010,Turkey,Lebanon,1
2010,Turkey,Liberia,4
2010,Turkey,Libya,
2010,Turkey,"Sri Lanka",30
2010,Turkey,Morocco,6
2010,Turkey,Myanmar,
2010,Turkey,Mongolia,
2010,Turkey,Mauritania,
2010,Turkey,Nigeria,4
2010,Turkey,Nepal,
2010,Turkey,Pakistan,
2010,Turkey,Philippines,1
2010,Turkey,Palestinian,64
2010,Turkey,"Russian Federation",5
2010,Turkey,Rwanda,1
2010,Turkey,"Saudi Arabia",1
2010,Turkey,Sudan,130
2010,Turkey,Senegal,
2010,Turkey,"Sierra Leone",
2010,Turkey,Somalia,932
2010,Turkey,"Syrian Arab Rep.",9
2010,Turkey,Togo,1
2010,Turkey,Tajikistan,1
2010,Turkey,Turkmenistan,2
2010,Turkey,Tunisia,3
2010,Turkey,Turkey,
2010,Turkey,"United Rep. of Tanzania",
2010,Turkey,Uganda,
2010,Turkey,Uzbekistan,45
2010,Turkey,Stateless,6
2010,Turkey,Yemen,2
2010,"United Rep. of Tanzania",Burundi,47350
2010,"United Rep. of Tanzania","Dem. Rep. of the Congo",60186
2010,"United Rep. of Tanzania",Ethiopia,
2010,"United Rep. of Tanzania",Rwanda,
2010,"United Rep. of Tanzania",Sudan,
2010,"United Rep. of Tanzania",Somalia,1488
2010,"United Rep. of Tanzania","United Rep. of Tanzania",
2010,"United Rep. of Tanzania",Uganda,
2010,"United Rep. of Tanzania",Various/Unknown,262
2010,Uganda,Burundi,4950
2010,Uganda,Bangladesh,
2010,Uganda,"Central African Rep.",9
2010,Uganda,Canada,1
2010,Uganda,"Côte d'Ivoire",
2010,Uganda,Cameroon,2
2010,Uganda,"Dem. Rep. of the Congo",81804
2010,Uganda,Congo,3
2010,Uganda,Eritrea,3490
2010,Uganda,Ethiopia,982
2010,Uganda,Guinea,
2010,Uganda,Greece,1
2010,Uganda,"Iran (Islamic Rep. of)",2
2010,Uganda,Iraq,
2010,Uganda,Kenya,1397
2010,Uganda,Kuwait,
2010,Uganda,Liberia,3
2010,Uganda,Malawi,1
2010,Uganda,Pakistan,24
2010,Uganda,Palestinian,
2010,Uganda,Rwanda,12590
2010,Uganda,Sudan,19382
2010,Uganda,"Sierra Leone",1
2010,Uganda,Somalia,11151
2010,Uganda,Chad,5
2010,Uganda,"United Rep. of Tanzania",3
2010,Uganda,Uganda,
2010,Uganda,"United States of America",
2010,Ukraine,Afghanistan,1339
2010,Ukraine,Angola,31
2010,Ukraine,Armenia,198
2010,Ukraine,Azerbaijan,175
2010,Ukraine,Burundi,7
2010,Ukraine,"Burkina Faso",1
2010,Ukraine,Bangladesh,8
2010,Ukraine,"Bosnia and Herzegovina",1
2010,Ukraine,Belarus,21
2010,Ukraine,China,3
2010,Ukraine,"Côte d'Ivoire",3
2010,Ukraine,Cameroon,1
2010,Ukraine,"Dem. Rep. of the Congo",64
2010,Ukraine,Congo,30
2010,Ukraine,Cuba,2
2010,Ukraine,Germany,
2010,Ukraine,Algeria,1
2010,Ukraine,Egypt,2
2010,Ukraine,Eritrea,
2010,Ukraine,"Western Sahara",
2010,Ukraine,Estonia,
2010,Ukraine,Ethiopia,22
2010,Ukraine,"United Kingdom",
2010,Ukraine,Georgia,571
2010,Ukraine,Ghana,
2010,Ukraine,Guinea,4
2010,Ukraine,Guinea-Bissau,1
2010,Ukraine,Croatia,
2010,Ukraine,India,1
2010,Ukraine,"Iran (Islamic Rep. of)",51
2010,Ukraine,Iraq,68
2010,Ukraine,Jordan,3
2010,Ukraine,Kazakhstan,11
2010,Ukraine,Kenya,
2010,Ukraine,Kyrgyzstan,
2010,Ukraine,Cambodia,
2010,Ukraine,Lebanon,4
2010,Ukraine,Liberia,4
2010,Ukraine,Libya,1
2010,Ukraine,"Sri Lanka",7
2010,Ukraine,Lithuania,
2010,Ukraine,"Rep. of Moldova",
2010,Ukraine,Madagascar,2
2010,Ukraine,Mali,2
2010,Ukraine,Myanmar,
2010,Ukraine,Mongolia,
2010,Ukraine,Mozambique,1
2010,Ukraine,Mauritania,
2010,Ukraine,Nigeria,3
2010,Ukraine,Nepal,
2010,Ukraine,Pakistan,
2010,Ukraine,Palestinian,22
2010,Ukraine,Romania,
2010,Ukraine,"Russian Federation",131
2010,Ukraine,Rwanda,6
2010,Ukraine,"Saudi Arabia",1
2010,Ukraine,Sudan,56
2010,Ukraine,"Sierra Leone",5
2010,Ukraine,Somalia,28
2010,Ukraine,"Serbia and Kosovo (S/RES/1244 (1999))",4
2010,Ukraine,"Syrian Arab Rep.",42
2010,Ukraine,Chad,7
2010,Ukraine,Togo,
2010,Ukraine,Tajikistan,12
2010,Ukraine,Turkmenistan,4
2010,Ukraine,Tonga,1
2010,Ukraine,Tunisia,
2010,Ukraine,Turkey,7
2010,Ukraine,Uganda,1
2010,Ukraine,Ukraine,
2010,Ukraine,Uzbekistan,34
2010,Ukraine,"Venezuela (Bolivarian Republic of)",
2010,Ukraine,"Viet Nam",
2010,Ukraine,Stateless,18
2010,Ukraine,Zimbabwe,
2010,Uruguay,Argentina,
2010,Uruguay,Belarus,1
2010,Uruguay,"Bolivia (Plurinational State of)",
2010,Uruguay,Brazil,
2010,Uruguay,"Central African Rep.",
2010,Uruguay,Chile,1
2010,Uruguay,China,
2010,Uruguay,"Côte d'Ivoire",2
2010,Uruguay,Cameroon,6
2010,Uruguay,Congo,3
2010,Uruguay,Colombia,82
2010,Uruguay,Cuba,6
2010,Uruguay,Ecuador,7
2010,Uruguay,Georgia,1
2010,Uruguay,Ghana,1
2010,Uruguay,Iraq,1
2010,Uruguay,Liberia,1
2010,Uruguay,Lithuania,1
2010,Uruguay,Latvia,5
2010,Uruguay,Nigeria,15
2010,Uruguay,Peru,8
2010,Uruguay,"Russian Federation",11
2010,Uruguay,Sudan,1
2010,Uruguay,"Sierra Leone",1
2010,Uruguay,"El Salvador",
